scorer,DLC_resnet50_JonsLivingRoomJun16shuffle1_150000,DLC_resnet50_JonsLivingRoomJun16shuffle1_150000,DLC_resnet50_JonsLivingRoomJun16shuffle1_150000,DLC_resnet50_JonsLivingRoomJun16shuffle1_150000,DLC_resnet50_JonsLivingRoomJun16shuffle1_150000,DLC_resnet50_JonsLivingRoomJun16shuffle1_150000,DLC_resnet50_JonsLivingRoomJun16shuffle1_150000,DLC_resnet50_JonsLivingRoomJun16shuffle1_150000,DLC_resnet50_JonsLivingRoomJun16shuffle1_150000
bodyparts,orangeBall,orangeBall,orangeBall,greenBall,greenBall,greenBall,pinkBall,pinkBall,pinkBall
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood
1002,717.5856323242188,1181.514404296875,1.4185905456542969e-05,717.37890625,1181.060791015625,0.025591343641281128,716.25537109375,1180.0836181640625,1.4990568161010742e-05
1003,716.35888671875,1183.0181884765625,0.00012955069541931152,718.9426879882812,1179.8519287109375,0.40219855308532715,716.0001831054688,1180.835205078125,0.0001361072063446045
1004,715.099853515625,1183.910888671875,0.0018525421619415283,718.9757690429688,1176.5189208984375,0.9995871782302856,716.3565063476562,1179.8302001953125,0.0019463002681732178
1005,714.72119140625,1184.11083984375,0.0018794834613800049,719.7036743164062,1176.1962890625,0.9996587038040161,716.2780151367188,1179.9478759765625,0.0020553171634674072
1006,713.9244995117188,1183.761474609375,0.0026435554027557373,719.7383422851562,1174.541259765625,0.9999940395355225,716.0861206054688,1179.7734375,0.0025705695152282715
1007,713.3821411132812,1182.9085693359375,0.0024275481700897217,720.023193359375,1173.2193603515625,0.9999978542327881,715.9410400390625,1179.2137451171875,0.0021065473556518555
1008,713.3929443359375,1182.1171875,0.0024598538875579834,719.7976684570312,1171.85888671875,0.9999961853027344,717.341552734375,1166.6568603515625,0.0023355484008789062
1009,713.337158203125,1181.359130859375,0.0021799206733703613,720.6034545898438,1170.5091552734375,0.9999986290931702,717.18408203125,1166.4781494140625,0.002298712730407715
1010,713.1806640625,1180.671142578125,0.001815706491470337,720.4719848632812,1168.31201171875,0.9999958872795105,717.1932373046875,1165.962890625,0.0024142563343048096
1011,730.8206787109375,1163.2354736328125,0.0017525553703308105,720.5708618164062,1165.74365234375,0.9999966621398926,717.0455932617188,1165.478759765625,0.0022396445274353027
1012,730.3555908203125,1163.1004638671875,0.0018923580646514893,720.9143676757812,1164.076416015625,0.9999973773956299,716.9286499023438,1165.275146484375,0.0019314289093017578
1013,730.9180908203125,1162.9739990234375,0.0015926063060760498,721.3331298828125,1162.2335205078125,0.9999977946281433,716.906494140625,1164.4691162109375,0.0017378926277160645
1014,731.3780517578125,1163.2877197265625,0.0015078186988830566,721.9373168945312,1161.7928466796875,0.9999964237213135,716.711181640625,1164.697265625,0.0017594397068023682
1015,714.4842529296875,1168.03759765625,0.0016638338565826416,722.551025390625,1161.194091796875,0.9999946355819702,716.6128540039062,1164.5704345703125,0.0018352866172790527
1016,714.0498657226562,1168.0653076171875,0.0020033717155456543,722.8810424804688,1160.20361328125,0.9999970197677612,716.4595947265625,1164.6041259765625,0.002027064561843872
1017,714.0250244140625,1167.8651123046875,0.0021573305130004883,724.0443115234375,1158.8438720703125,0.9999983906745911,716.6912231445312,1163.8453369140625,0.002052396535873413
1018,714.1030883789062,1167.531982421875,0.0019113123416900635,724.2220458984375,1157.997314453125,0.9999985098838806,716.6802978515625,1163.403076171875,0.0017367005348205566
1019,732.3892822265625,1148.591064453125,0.0017148852348327637,724.6666870117188,1156.14794921875,0.9999992847442627,728.1497802734375,1147.18310546875,0.0020575523376464844
1020,732.3912353515625,1148.325927734375,0.0021441876888275146,724.6550903320312,1154.444091796875,0.999998927116394,728.2869873046875,1146.552490234375,0.002562612295150757
1021,502.61444091796875,1083.6544189453125,0.01461896300315857,725.1273193359375,1152.34033203125,0.999994158744812,729.3632202148438,1146.0789794921875,0.0013887584209442139
1022,501.3061828613281,1079.4495849609375,0.002403169870376587,725.9026489257812,1150.068359375,0.9999972581863403,730.0215454101562,1145.43408203125,0.0008442997932434082
1023,500.3465270996094,1078.3818359375,0.04394146800041199,725.9248046875,1147.4832763671875,0.9999979138374329,717.44384765625,1149.7186279296875,0.0007789433002471924
1024,499.22467041015625,1075.19091796875,0.9878853559494019,725.8711547851562,1145.7890625,0.9999973773956299,717.1510009765625,1148.9041748046875,0.0008418858051300049
1025,497.72869873046875,1072.18798828125,0.9044116735458374,724.955810546875,1143.8017578125,0.9999996423721313,716.8858642578125,1148.64501953125,0.0012724697589874268
1026,497.339111328125,1068.5408935546875,0.9937126636505127,725.1303100585938,1142.0548095703125,0.9999997615814209,728.8047485351562,1131.8927001953125,0.0023189187049865723
1027,495.7859191894531,1066.0567626953125,0.9984599351882935,725.396240234375,1139.840576171875,0.9999998807907104,729.6004028320312,1130.4776611328125,0.0028218328952789307
1028,493.95892333984375,1064.5787353515625,0.9986921548843384,725.373779296875,1137.596923828125,0.9999998211860657,487.86517333984375,1062.595458984375,0.0024473965167999268
1029,492.64990234375,1062.3348388671875,0.9999721050262451,725.0918579101562,1134.864501953125,0.9999989867210388,486.20684814453125,1061.7044677734375,0.0016763806343078613
1030,491.2425231933594,1060.2205810546875,0.9999954104423523,724.2722778320312,1133.02880859375,0.9999996423721313,485.1331787109375,1060.8211669921875,0.012807786464691162
1031,489.5072326660156,1057.234375,0.9999866485595703,723.0326538085938,1130.31640625,0.9999998807907104,484.76275634765625,1058.168212890625,0.0018013417720794678
1032,487.64007568359375,1055.1058349609375,0.9999655485153198,722.2647705078125,1128.0928955078125,0.9999999403953552,483.0771484375,1055.950927734375,0.006805360317230225
1033,486.08111572265625,1053.1087646484375,0.9999929666519165,721.5701904296875,1126.2440185546875,0.9999999403953552,480.4754333496094,1054.7174072265625,0.005090832710266113
1034,484.13873291015625,1051.5426025390625,0.9999927878379822,722.20556640625,1123.9334716796875,1.0,477.76068115234375,1050.49755859375,0.0039733946323394775
1035,483.7977600097656,1049.538330078125,0.9999858736991882,722.5269775390625,1121.382568359375,0.9999998807907104,477.56640625,1049.618896484375,0.0027996301651000977
1036,482.2983703613281,1047.2462158203125,0.9999954104423523,721.8544311523438,1118.24169921875,0.9999998211860657,476.623291015625,1049.6185302734375,0.0027817487716674805
1037,482.3479919433594,1045.9759521484375,0.9999983906745911,721.5474853515625,1116.2135009765625,0.9999998807907104,476.6627197265625,1048.9246826171875,0.00286749005317688
1038,481.1798400878906,1044.987548828125,0.9999990463256836,721.43994140625,1114.613525390625,0.9999998807907104,475.8937072753906,1048.4248046875,0.002666383981704712
1039,480.3459777832031,1043.33984375,0.9999994039535522,720.8167724609375,1112.513916015625,0.9999998807907104,488.15289306640625,1048.75048828125,0.0026488304138183594
1040,479.3177185058594,1041.22119140625,0.9999969005584717,720.3314819335938,1109.86669921875,1.0,472.05828857421875,1042.606201171875,0.002593308687210083
1041,479.1826477050781,1040.3778076171875,0.9999843835830688,720.0706176757812,1107.7606201171875,0.9999998807907104,476.4272155761719,1044.58935546875,0.0018403828144073486
1042,478.1014709472656,1038.4822998046875,0.9999749660491943,719.6795654296875,1105.6258544921875,0.9999998211860657,726.6792602539062,1113.3292236328125,0.00218278169631958
1043,477.7423095703125,1037.7449951171875,0.9999613165855408,719.3508911132812,1102.43359375,0.9999995827674866,715.9042358398438,1114.17431640625,0.00226476788520813
1044,477.0680236816406,1036.6815185546875,0.9999444484710693,718.9717407226562,1099.985595703125,0.9999994039535522,715.759521484375,1113.870849609375,0.0018197596073150635
1045,475.29180908203125,1033.5472412109375,0.9999799728393555,717.2759399414062,1097.327880859375,0.9999996423721313,716.6239013671875,1087.2613525390625,0.0028514862060546875
1046,474.416748046875,1032.09765625,0.9999806880950928,715.5210571289062,1094.62890625,0.9999999403953552,478.51531982421875,991.6447143554688,0.004932194948196411
1047,473.1704406738281,1031.20166015625,0.9999905824661255,715.320556640625,1091.24755859375,0.9999999403953552,721.4998168945312,1095.7724609375,0.001925826072692871
1048,472.8804626464844,1028.75732421875,0.999995231628418,714.36083984375,1088.260498046875,0.9999997615814209,715.0481567382812,1098.715576171875,0.0020239949226379395
1049,472.1761169433594,1027.01953125,0.9999986290931702,713.7797241210938,1084.729248046875,0.9999995827674866,714.791015625,1098.5699462890625,0.0037314891815185547
1050,472.25555419921875,1025.66748046875,0.999997615814209,712.0829467773438,1082.0596923828125,0.9999995827674866,477.84808349609375,989.0260620117188,0.005913734436035156
1051,471.18670654296875,1024.74169921875,0.9999973177909851,710.3097534179688,1079.62255859375,0.9999998807907104,478.28369140625,988.0897216796875,0.022764205932617188
1052,470.9209289550781,1023.5206909179688,0.9999966025352478,709.8031005859375,1076.2060546875,1.0,478.04632568359375,988.02734375,0.019619673490524292
1053,469.5943603515625,1022.4849853515625,0.999976634979248,708.7659912109375,1074.499755859375,1.0,478.1399841308594,986.2799072265625,0.013654828071594238
1054,469.6845703125,1022.85205078125,0.999976396560669,707.9022827148438,1071.3828125,0.9999999403953552,478.1702575683594,985.3947143554688,0.015565156936645508
1055,468.51837158203125,1020.3333740234375,0.9999329447746277,705.7403564453125,1068.8267822265625,0.9999998807907104,699.0856323242188,1081.859375,0.001879870891571045
1056,468.6324462890625,1018.8368530273438,0.9999439716339111,704.0498046875,1065.84033203125,0.9999993443489075,477.1162414550781,982.6827392578125,0.0323106050491333
1057,468.258544921875,1018.6519165039062,0.9999858736991882,701.2484130859375,1063.0694580078125,0.9999998807907104,477.1534118652344,981.9793701171875,0.02116549015045166
1058,467.7232666015625,1017.3985595703125,0.9999599456787109,700.2117309570312,1060.1763916015625,0.9999998807907104,476.29400634765625,981.920166015625,0.851429283618927
1059,467.0076599121094,1017.3277587890625,0.9999871850013733,699.5221557617188,1056.73046875,0.9999997615814209,476.2725524902344,980.6002197265625,0.34526097774505615
1060,465.91900634765625,1014.826171875,0.9999818205833435,698.4584350585938,1054.036376953125,0.9999982714653015,477.24212646484375,979.3323974609375,0.2426682710647583
1061,466.37646484375,1011.66357421875,0.9999980926513672,696.9003295898438,1051.6346435546875,0.9999992847442627,474.8302001953125,978.8099975585938,0.8421387672424316
1062,465.9194641113281,1009.9765625,0.9999978542327881,693.958740234375,1049.5919189453125,0.9999996423721313,475.4513854980469,979.7833251953125,0.9403438568115234
1063,465.7396240234375,1009.613037109375,0.999998927116394,692.6527709960938,1047.0201416015625,0.9999999403953552,475.67388916015625,975.4710693359375,0.1172257661819458
1064,465.7582702636719,1008.008056640625,0.9999980926513672,691.2781982421875,1044.2166748046875,1.0,475.17974853515625,975.1314697265625,0.32576918601989746
1065,465.39208984375,1006.7325439453125,0.9999982118606567,690.9404296875,1041.239501953125,1.0,474.4171447753906,973.59716796875,0.012352705001831055
1066,465.10968017578125,1006.598388671875,0.9999945163726807,689.0578002929688,1039.29443359375,0.999999463558197,474.7120361328125,972.3796997070312,0.749070405960083
1067,464.0641784667969,1006.8460083007812,0.999989926815033,686.9592895507812,1037.5194091796875,0.999999463558197,474.5792541503906,970.2803955078125,0.07505872845649719
1068,463.9378356933594,1005.0625,0.9999884366989136,685.8131713867188,1035.4171142578125,0.9999983310699463,472.3896484375,971.0447998046875,0.5414050221443176
1069,462.5754699707031,1003.3821411132812,0.9999414682388306,683.5133666992188,1032.9873046875,0.9999997019767761,473.5508117675781,969.8995971679688,0.004963546991348267
1070,462.022216796875,1001.26416015625,0.9999333620071411,682.2379150390625,1031.126708984375,0.9999998807907104,470.43603515625,966.2440185546875,0.025364607572555542
1071,461.18829345703125,998.4785766601562,0.9999816417694092,680.2039184570312,1029.1917724609375,0.9999998807907104,469.0920715332031,966.8820190429688,0.3108726143836975
1072,461.5332336425781,997.2352294921875,0.9999918937683105,678.2235717773438,1027.1787109375,0.9999999403953552,469.15020751953125,965.963623046875,0.019557416439056396
1073,461.2443542480469,995.2182006835938,0.9999927282333374,677.302001953125,1025.1427001953125,1.0,469.4629821777344,966.9498901367188,0.9965715408325195
1074,461.32806396484375,993.083251953125,0.9999908208847046,675.5704956054688,1023.4628295898438,0.9999998807907104,468.76568603515625,966.1316528320312,0.9997909069061279
1075,461.6625061035156,992.56884765625,0.9999960660934448,673.610107421875,1021.981689453125,0.9999998807907104,468.25592041015625,965.9992065429688,0.99704909324646
1076,460.5522155761719,991.1470336914062,0.9999579787254333,672.5713500976562,1019.7654418945312,0.9999997615814209,467.6823425292969,964.0601806640625,0.9977692365646362
1077,459.4669494628906,989.6296997070312,0.999740481376648,670.1928100585938,1018.6183471679688,0.9999984502792358,467.5487976074219,964.0383911132812,0.9999866485595703
1078,458.0455017089844,990.1300048828125,0.9999278783798218,668.1703491210938,1017.4140014648438,0.9999994039535522,466.36895751953125,963.7889404296875,0.9991117715835571
1079,457.27911376953125,989.0328369140625,0.9998519420623779,666.828125,1016.23486328125,0.9999998807907104,466.7962646484375,962.3388671875,0.9998140335083008
1080,456.6562194824219,988.513916015625,0.9997717142105103,665.781982421875,1014.7139892578125,0.9999998807907104,466.5214538574219,961.5419311523438,0.9999340772628784
1081,456.3681640625,987.3557739257812,0.9999327659606934,664.2046508789062,1013.6009521484375,0.9999998807907104,466.5199279785156,959.8168334960938,0.9990954399108887
1082,455.3652038574219,986.7198486328125,0.9997088313102722,662.1190185546875,1012.4991455078125,1.0,466.8563232421875,958.71728515625,0.9995365142822266
1083,454.11077880859375,979.041259765625,0.9950052499771118,660.3779907226562,1011.19482421875,1.0,467.0601501464844,958.0325317382812,0.9999893307685852
1084,453.96051025390625,978.59765625,0.996232271194458,659.4500732421875,1009.8762817382812,1.0,466.32684326171875,956.9360961914062,0.9999948143959045
1085,452.88055419921875,976.7606811523438,0.9999492168426514,658.0650634765625,1008.7823486328125,1.0,465.3842468261719,956.380126953125,0.9999778270721436
1086,452.8004455566406,977.1068115234375,0.9999216794967651,656.6406860351562,1007.7305297851562,0.9999996423721313,464.89544677734375,955.343017578125,0.9999755620956421
1087,453.1369323730469,975.4972534179688,0.9999932050704956,654.8175048828125,1007.4673461914062,0.9999988079071045,465.6611328125,955.7473754882812,0.9999915957450867
1088,452.3912353515625,975.5110473632812,0.9999979734420776,653.0171508789062,1006.29248046875,0.9999980926513672,464.45263671875,954.6723022460938,0.999599814414978
1089,452.5703430175781,975.4034423828125,0.9999964833259583,650.7411499023438,1005.4630126953125,0.9999986290931702,465.5894775390625,953.6498413085938,0.9996498823165894
1090,452.5684509277344,974.5199584960938,0.9999449849128723,649.7736206054688,1004.8734741210938,0.999998927116394,466.40753173828125,952.114013671875,0.9999912977218628
1091,452.7543640136719,974.5466918945312,0.9999916553497314,647.3787841796875,1004.2894287109375,0.9999997615814209,465.64605712890625,952.30859375,0.9998658895492554
1092,452.643798828125,974.3386840820312,0.9999744892120361,645.7969360351562,1003.2293090820312,0.9999998807907104,465.5752258300781,950.3832397460938,0.9999916553497314
1093,453.8673095703125,973.144287109375,0.9999790191650391,644.6157836914062,1002.5375366210938,0.9999998807907104,465.59112548828125,950.4793701171875,0.9999943375587463
1094,453.812255859375,974.01904296875,0.9999903440475464,643.3794555664062,1001.924560546875,0.9999999403953552,465.81805419921875,950.2528686523438,0.999985933303833
1095,454.21722412109375,973.3667602539062,0.9999803900718689,641.4150390625,1001.3787841796875,0.9999999403953552,465.96185302734375,949.2512817382812,0.9999970197677612
1096,454.65313720703125,972.2503662109375,0.9981220960617065,639.7913818359375,1000.3714599609375,0.9999998807907104,467.3711853027344,947.9598388671875,0.9999989867210388
1097,455.4342956542969,971.273681640625,0.9965572357177734,638.1262817382812,999.3546142578125,0.9999997615814209,467.192138671875,950.0131225585938,0.9999877214431763
1098,456.2319641113281,970.5650024414062,0.9747496247291565,636.61474609375,998.7984619140625,0.9999998807907104,468.2627868652344,948.7866821289062,0.999998152256012
1099,456.7192687988281,970.2949829101562,0.960959255695343,634.5231323242188,997.992431640625,0.9999998807907104,468.2504577636719,948.7537841796875,0.9999992847442627
1100,457.0338134765625,970.6151123046875,0.8636779189109802,633.5031127929688,996.9901733398438,0.9999998807907104,469.15673828125,947.7039794921875,0.9999977350234985
1101,457.645263671875,970.2984008789062,0.9028948545455933,630.77490234375,995.9414672851562,0.9999998807907104,469.54376220703125,947.5617065429688,0.9999973773956299
1102,457.58270263671875,970.2347412109375,0.8826699256896973,629.6442260742188,994.5735473632812,0.9999999403953552,470.2074890136719,946.7582397460938,0.9999982118606567
1103,461.31982421875,961.7611083984375,0.961275577545166,627.9710693359375,993.8733520507812,1.0,471.7787780761719,946.8277587890625,0.9999871253967285
1104,458.940185546875,969.4873046875,0.915381133556366,626.3703002929688,992.4119873046875,0.9999998807907104,471.5257568359375,946.11962890625,0.999981701374054
1105,459.6333312988281,969.4423828125,0.988231897354126,624.998046875,991.04443359375,0.9999998211860657,471.5265808105469,946.2930297851562,0.9999878406524658
1106,460.0654296875,969.83837890625,0.9735254645347595,623.4758911132812,990.0684814453125,0.9999994039535522,472.12823486328125,946.660888671875,0.9999890327453613
1107,460.8556823730469,970.3502807617188,0.9986365437507629,622.0950927734375,989.2536010742188,0.9999985694885254,472.6105651855469,947.6982421875,0.9999932050704956
1108,461.2674560546875,970.0198364257812,0.9990921020507812,619.77294921875,988.3146362304688,0.999998152256012,472.7132873535156,947.620361328125,0.9999967813491821
1109,461.9831848144531,970.1499633789062,0.999158501625061,618.8822631835938,987.4342041015625,0.9999979734420776,473.7021179199219,948.8325805664062,0.9999966621398926
1110,462.5272216796875,970.2820434570312,0.9994844198226929,617.8954467773438,986.80078125,0.999998152256012,474.03155517578125,949.1279296875,0.9999966025352478
1111,462.9884033203125,969.5179443359375,0.9990522861480713,616.4003295898438,985.796630859375,0.9999992847442627,474.4153137207031,948.7999877929688,0.999997615814209
1112,463.7030944824219,968.5199584960938,0.9958387613296509,613.85107421875,984.7908935546875,0.9999998211860657,474.96826171875,948.3213500976562,0.9999975562095642
1113,463.81988525390625,968.8302001953125,0.9929981231689453,612.5070190429688,984.42333984375,0.9999998807907104,475.63397216796875,949.213134765625,0.9999959468841553
1114,463.8597106933594,969.324951171875,0.9960180521011353,611.6470336914062,983.0821533203125,0.9999998807907104,475.6805419921875,949.1119995117188,0.9999971985816956
1115,464.51898193359375,969.0606079101562,0.9986677169799805,610.5664672851562,982.2655029296875,0.9999998807907104,475.6885986328125,950.5968627929688,0.9999971985816956
1116,464.8168029785156,969.0104370117188,0.988538384437561,609.9613037109375,981.68603515625,1.0,476.6704406738281,949.6564331054688,0.999996542930603
1117,464.9902648925781,969.8936767578125,0.997322142124176,609.1920776367188,980.5411987304688,0.9999999403953552,476.2810363769531,950.3479614257812,0.9999963045120239
1118,465.6878967285156,969.4691162109375,0.9942643642425537,609.5009155273438,979.2617797851562,0.9999998807907104,476.59228515625,950.1232299804688,0.9999976754188538
1119,465.9818115234375,967.8590698242188,0.9979583024978638,608.9685668945312,977.9575805664062,0.9999998807907104,476.38018798828125,951.1919555664062,0.9999960660934448
1120,465.863037109375,969.6182250976562,0.9978885650634766,608.7412719726562,976.8523559570312,0.9999996423721313,476.63604736328125,951.1333618164062,0.9999926090240479
1121,466.24957275390625,968.641845703125,0.9992142915725708,608.7989501953125,975.3040771484375,0.9999995231628418,475.9393310546875,951.7594604492188,0.9999953508377075
1122,466.56390380859375,968.9048461914062,0.9975786209106445,608.441162109375,974.1296997070312,0.9999995231628418,477.1667175292969,951.73046875,0.999995231628418
1123,466.9993591308594,969.0478515625,0.9911531209945679,607.8982543945312,973.1538696289062,0.9999995231628418,477.31103515625,951.1172485351562,0.9999924898147583
1124,467.4943542480469,968.9329833984375,0.9841423034667969,607.8137817382812,972.4844970703125,0.9999995231628418,477.8158874511719,951.2413940429688,0.9999923706054688
1125,467.85052490234375,967.4404296875,0.9575543403625488,607.8834228515625,971.5812377929688,0.9999995231628418,477.6182861328125,951.0521850585938,0.9999958872795105
1126,466.72015380859375,974.71240234375,0.6125032901763916,608.4058837890625,970.869140625,0.9999995827674866,478.4102478027344,950.61865234375,0.9999918937683105
1127,466.5867614746094,974.30908203125,0.75980544090271,608.3958740234375,970.2022094726562,0.9999996423721313,478.8199157714844,950.1343994140625,0.9999955892562866
1128,466.5958557128906,974.0238037109375,0.8974473476409912,608.385009765625,969.4439697265625,0.9999998211860657,479.01922607421875,950.0481567382812,0.9999967813491821
1129,466.8495178222656,974.09814453125,0.8894273042678833,608.876220703125,968.5241088867188,0.9999998807907104,478.97222900390625,950.3070068359375,0.9999958276748657
1130,466.88580322265625,974.6152954101562,0.8677277565002441,609.3331909179688,967.9939575195312,1.0,479.32965087890625,950.8591918945312,0.9999957084655762
1131,469.243408203125,966.7415161132812,0.8508038520812988,609.7421264648438,967.8410034179688,1.0,479.1507568359375,951.4406127929688,0.9999966621398926
1132,467.4190979003906,973.475830078125,0.7396193742752075,609.8318481445312,967.593505859375,1.0,479.2884826660156,951.7045288085938,0.9999963045120239
1133,466.98089599609375,974.2406616210938,0.8116615414619446,610.2359008789062,967.3789672851562,1.0,479.7265625,951.7716064453125,0.9999971389770508
1134,466.9825744628906,974.4063720703125,0.9559462070465088,610.9346313476562,967.0387573242188,1.0,479.48858642578125,952.2601318359375,0.9999967813491821
1135,466.90020751953125,974.0999755859375,0.9727219343185425,612.197509765625,966.7044677734375,1.0,479.6017150878906,952.3038940429688,0.9999971389770508
1136,467.31219482421875,974.2257080078125,0.8183791637420654,613.3360595703125,965.9775390625,1.0,479.5018310546875,952.6117553710938,0.9999938011169434
1137,467.4277648925781,974.7461547851562,0.7077217698097229,614.3399658203125,965.5247802734375,1.0,479.9805603027344,952.8876342773438,0.9999964237213135
1138,467.2712097167969,974.8863525390625,0.8789640069007874,616.1561279296875,965.5596313476562,0.9999998807907104,479.36981201171875,952.794677734375,0.9999927282333374
1139,467.4691467285156,974.656005859375,0.8714244961738586,617.9834594726562,965.8827514648438,0.9999998807907104,479.36407470703125,952.9720458984375,0.999993622303009
1140,466.861572265625,975.2029418945312,0.8854049444198608,619.1876831054688,965.441650390625,0.9999998807907104,479.8634033203125,953.1397705078125,0.9999951720237732
1141,466.7483825683594,974.5008544921875,0.8960740566253662,620.530517578125,964.9508666992188,1.0,479.0108337402344,953.5700073242188,0.9999967217445374
1142,466.74053955078125,974.4645385742188,0.9090955257415771,621.954833984375,964.7437133789062,0.9999998807907104,478.7989501953125,953.8885498046875,0.9999955296516418
1143,465.981201171875,975.1044311523438,0.8848670125007629,623.86474609375,964.7186279296875,1.0,478.55908203125,953.9599609375,0.9999932050704956
1144,466.55303955078125,975.6211547851562,0.9217707514762878,625.15234375,963.4391479492188,1.0,478.7613830566406,954.61328125,0.999995231628418
1145,465.8075256347656,975.066650390625,0.86175537109375,626.5213012695312,962.8185424804688,1.0,478.0337829589844,954.3135986328125,0.999990701675415
1146,464.5330505371094,977.4105834960938,0.36279383301734924,628.02490234375,962.71044921875,1.0,478.0614318847656,954.2181396484375,0.9999854564666748
1147,464.2866516113281,977.4466552734375,0.6543021202087402,628.964111328125,962.385986328125,1.0,478.29998779296875,954.3068237304688,0.999990701675415
1148,464.46612548828125,976.1776123046875,0.7170335650444031,630.564208984375,962.0225830078125,1.0,477.1575622558594,954.74462890625,0.9999748468399048
1149,463.7257385253906,976.2682495117188,0.7597734928131104,631.6751098632812,962.055419921875,0.9999998807907104,476.9762268066406,954.8161010742188,0.999972939491272
1150,463.3287353515625,976.1357421875,0.4296877682209015,633.6640014648438,962.3546142578125,0.9999999403953552,477.31219482421875,954.7328491210938,0.9999788999557495
1151,463.2006530761719,975.8479614257812,0.8876193761825562,635.0006713867188,961.9421997070312,0.9999999403953552,476.3674011230469,955.5941772460938,0.9999711513519287
1152,462.8206787109375,975.1865844726562,0.8266634345054626,637.029541015625,961.9039916992188,0.9999999403953552,475.6592102050781,955.4915771484375,0.9999697208404541
1153,461.6741638183594,975.3565673828125,0.7010560631752014,639.1326293945312,962.0458374023438,0.9999999403953552,475.4013977050781,955.445556640625,0.9999544620513916
1154,464.8921203613281,967.9856567382812,0.34088945388793945,640.4724731445312,962.34521484375,1.0,474.6954040527344,955.417724609375,0.9999310970306396
1155,465.36737060546875,967.2869873046875,0.5733814835548401,641.8543701171875,962.0994262695312,1.0,473.5788269042969,955.2308349609375,0.9999884366989136
1156,465.4058532714844,966.5177001953125,0.3831094801425934,643.83447265625,961.7802124023438,1.0,473.0779113769531,955.4388427734375,0.9999916553497314
1157,465.0967712402344,965.5530395507812,0.2453182339668274,644.83251953125,961.5667114257812,1.0,472.830078125,955.1837158203125,0.9999933838844299
1158,465.20672607421875,964.7280883789062,0.21828079223632812,646.330810546875,961.338623046875,1.0,471.44140625,955.3351440429688,0.9999975562095642
1159,464.34686279296875,964.5200805664062,0.2061036229133606,646.96875,961.1602783203125,1.0,471.0978088378906,955.2345581054688,0.9999985694885254
1160,463.5094299316406,964.4409790039062,0.10947927832603455,650.1990356445312,962.1854248046875,1.0,470.4209289550781,954.4635620117188,0.9999990463256836
1161,462.4880676269531,964.3618774414062,0.1399025321006775,651.7203979492188,962.0866088867188,1.0,469.94287109375,954.713623046875,0.9999994039535522
1162,454.5205993652344,976.0159912109375,0.03758782148361206,652.8970947265625,962.2765502929688,0.9999999403953552,468.84234619140625,954.29931640625,0.9999994039535522
1163,453.7030029296875,975.65283203125,0.5292529463768005,654.5274047851562,962.3119506835938,0.9999999403953552,468.39276123046875,954.0700073242188,0.9999994039535522
1164,453.1427307128906,975.6630859375,0.7865582704544067,654.8853759765625,962.1959228515625,0.9999998807907104,467.25152587890625,953.8389282226562,0.9999990463256836
1165,451.47564697265625,974.7236938476562,0.9690884351730347,657.4970703125,963.218505859375,1.0,466.9848327636719,953.796875,0.9999988079071045
1166,450.1199645996094,976.7598266601562,0.9846591949462891,658.3599243164062,962.9258422851562,1.0,465.9368591308594,953.4730834960938,0.9999967813491821
1167,448.77642822265625,976.5840454101562,0.999484658241272,659.7901611328125,962.8134765625,1.0,465.10894775390625,953.1931762695312,0.9999901056289673
1168,447.4534606933594,976.20947265625,0.9999054074287415,660.2471313476562,962.799560546875,1.0,464.7737731933594,952.841796875,0.9999886751174927
1169,446.49847412109375,974.5390014648438,0.9992189407348633,661.968994140625,962.9849243164062,1.0,464.043701171875,952.628173828125,0.9999804496765137
1170,445.128173828125,974.6693725585938,0.9997672438621521,664.2616577148438,964.2003784179688,0.9999999403953552,462.6593322753906,952.0567626953125,0.9999531507492065
1171,443.2214660644531,974.6172485351562,0.999817430973053,665.2322998046875,963.9376220703125,0.9999999403953552,463.3559875488281,951.9443969726562,0.9999635219573975
1172,441.9982604980469,971.7581176757812,0.9965366125106812,666.8146362304688,965.05126953125,0.9999999403953552,461.8151550292969,950.673583984375,0.99998939037323
1173,441.48126220703125,971.7962036132812,0.9905294179916382,668.0101928710938,965.2678833007812,0.9999998807907104,461.0262145996094,950.119873046875,0.9999933838844299
1174,441.0693359375,972.1768798828125,0.9943751096725464,668.656982421875,965.8662109375,0.9999998807907104,460.4731750488281,949.6111450195312,0.9999920129776001
1175,439.6573791503906,969.7156982421875,0.9992407560348511,670.9509887695312,967.1326293945312,0.9999999403953552,459.2495422363281,949.501708984375,0.9999925494194031
1176,438.4949951171875,965.29833984375,0.9982116222381592,672.1266479492188,967.7491455078125,1.0,457.8072509765625,947.81494140625,0.9999925494194031
1177,438.685546875,963.7109985351562,0.9992996454238892,672.6300048828125,968.373291015625,1.0,455.8682556152344,947.1569213867188,0.9999852180480957
1178,436.0058898925781,964.8351440429688,0.999916672706604,673.4197387695312,969.35888671875,0.9999998807907104,456.1318664550781,945.2695922851562,0.9999743700027466
1179,435.78125,963.1249389648438,0.9999949932098389,674.3341064453125,970.2667236328125,0.9999999403953552,455.6771240234375,944.9954223632812,0.9999591112136841
1180,434.95440673828125,959.6218872070312,0.9996387958526611,674.2955932617188,970.4833984375,0.9999998807907104,452.3435363769531,941.9066162109375,0.9999939799308777
